feature_id,coefficient
cg20429172,1.0
cg22227424,1.0
cg20388635,1.0
cg08307816,1.0
cg15687855,1.0
cg04535008,1.0
cg21124497,1.0
cg12265829,1.0
cg25775322,1.0
cg22100873,1.0
cg21883683,1.0
cg07510423,1.0
cg17227156,1.0
cg01557027,1.0
cg18366209,1.0
cg15822346,1.0
cg04792712,1.0
cg03674157,1.0
cg22427475,1.0
cg12217987,1.0
cg03566719,1.0
cg13168683,1.0
cg02886522,1.0
cg16411251,1.0
cg02719752,1.0
cg10949611,1.0
