feature_id,coefficient
cg11848563,1.0
cg11947011,1.0
cg11979589,1.0
cg12042587,1.0
cg12071328,1.0
cg12180703,1.0
cg12219082,1.0
cg12307306,1.0
cg12401926,1.0
cg12412079,1.0
cg12417685,1.0
cg12506005,1.0
cg12528713,1.0
cg12573071,1.0
cg12628145,1.0
cg12743978,1.0
cg12839593,1.0
cg12859211,1.0
cg12882697,1.0
cg12936746,1.0
cg13078140,1.0
cg13177747,1.0
cg13187788,1.0
cg13237033,1.0
cg13281139,1.0
cg13325154,1.0
cg13363454,1.0
cg13368756,1.0
cg13378628,1.0
cg13454407,1.0
cg13509849,1.0
cg13526007,1.0
cg13713293,1.0
cg13724160,1.0
cg13762060,1.0
cg13921352,1.0
cg14060496,1.0
cg14207210,1.0
cg14345128,1.0
cg14456683,1.0
cg14473102,1.0
cg14492800,1.0
cg14546394,1.0
cg14681055,1.0
cg14717170,1.0
cg14769207,1.0
cg14834938,1.0
cg14991487,1.0
cg15119027,1.0
cg15186181,1.0
cg15237923,1.0
cg15272362,1.0
cg15353061,1.0
cg15493780,1.0
cg15554875,1.0
cg15680624,1.0
cg15778437,1.0
cg15897645,1.0
cg15984718,1.0
cg15987088,1.0
cg16023545,1.0
cg16027761,1.0
cg16033053,1.0
cg16426339,1.0
cg16492377,1.0
cg16523380,1.0
cg16696270,1.0
cg16800165,1.0
cg17037282,1.0
cg17076890,1.0
cg17152757,1.0
cg17334018,1.0
cg17339147,1.0
cg17369527,1.0
cg17371081,1.0
cg17381377,1.0
cg17389504,1.0
cg17412886,1.0
cg17477445,1.0
cg17498296,1.0
cg17535595,1.0
cg17567560,1.0
cg17576288,1.0
cg17816908,1.0
cg17863912,1.0
cg17929687,1.0
cg18097532,1.0
cg18349138,1.0
cg18369866,1.0
cg18424634,1.0
cg18438944,1.0
cg18498593,1.0
cg18529845,1.0
cg18589016,1.0
cg18639233,1.0
cg18794577,1.0
cg18920423,1.0
cg19042459,1.0
cg19054524,1.0
cg19117365,1.0
cg19180624,1.0
cg19283196,1.0
cg19346645,1.0
cg19367540,1.0
cg19384289,1.0
cg19401340,1.0
cg19542816,1.0
cg19711579,1.0
cg19712603,1.0
cg19761848,1.0
cg19974854,1.0
cg19993589,1.0
cg20007130,1.0
cg20014049,1.0
cg20097440,1.0
cg20375342,1.0
cg20393324,1.0
cg20539752,1.0
cg20576153,1.0
cg20585530,1.0
cg20598560,1.0
cg20626645,1.0
cg20720059,1.0
cg20926035,1.0
cg21053529,1.0
cg21237313,1.0
cg21264189,1.0
cg21269843,1.0
cg21426003,1.0
cg21517947,1.0
cg21816539,1.0
cg21859781,1.0
cg21883754,1.0
cg21913681,1.0
cg22152407,1.0
cg22240472,1.0
cg22274395,1.0
cg22277994,1.0
cg22359606,1.0
cg22428147,1.0
cg22600043,1.0
cg22603247,1.0
cg22630755,1.0
cg22653976,1.0
cg22714094,1.0
cg22733687,1.0
cg22763718,1.0
cg22797735,1.0
cg22889573,1.0
cg23027583,1.0
cg23132624,1.0
cg23140554,1.0
cg23148701,1.0
cg23217126,1.0
cg23253569,1.0
cg23335460,1.0
cg23400512,1.0
cg23405575,1.0
cg23420260,1.0
cg23584743,1.0
cg23604012,1.0
cg23774356,1.0
cg23805360,1.0
cg23827572,1.0
cg23847712,1.0
cg24154839,1.0
cg24188073,1.0
cg24213507,1.0
cg24248713,1.0
cg24249778,1.0
cg24319902,1.0
cg24359323,1.0
cg24374738,1.0
cg24403845,1.0
cg24526702,1.0
cg24632756,1.0
cg24680586,1.0
cg24869535,1.0
cg24891539,1.0
cg24974423,1.0
cg24989962,1.0
cg25077778,1.0
cg25116388,1.0
cg25307168,1.0
cg25599538,1.0
cg25602684,1.0
cg25640822,1.0
cg25662463,1.0
cg25682299,1.0
cg25694447,1.0
cg25789861,1.0
cg25797055,1.0
cg25861340,1.0
cg25938646,1.0
cg25951981,1.0
cg25993718,1.0
cg26011014,1.0
cg26124980,1.0
cg26129769,1.0
cg26295057,1.0
cg26315277,1.0
cg26332560,1.0
cg26410450,1.0
cg26533717,1.0
cg26554592,1.0
cg26565021,1.0
cg26677448,1.0
cg26685352,1.0
cg26710722,1.0
cg26745332,1.0
cg26789779,1.0
cg26866482,1.0
cg26988406,1.0
cg27019126,1.0
cg27037018,1.0
cg27058486,1.0
cg27176138,1.0
cg27254482,1.0
cg27335600,1.0
cg27357571,1.0
cg27363829,1.0
cg27505273,1.0
cg27625055,1.0
cg27648075,1.0
cg27649073,1.0
