feature_id,coefficient
cg03545548,1.0
cg11861766,1.0
cg22588275,1.0
cg19391006,1.0
cg27422407,1.0
cg17917241,1.0
cg26764579,1.0
cg19119072,1.0
cg17314566,1.0
cg18761446,1.0
cg21997401,1.0
cg17840047,1.0
cg02381390,1.0
cg04847638,1.0
cg25659893,1.0
cg02883604,1.0
cg11047796,1.0
cg12840245,1.0
cg24405911,1.0
cg04725285,1.0
cg26900781,1.0
cg00681365,1.0
cg08572278,1.0
cg04331368,1.0
cg07652982,1.0
cg08789697,1.0
cg11124847,1.0
cg11010344,1.0
cg23760603,1.0
cg08475244,1.0
cg24923953,1.0
cg01675895,1.0
cg01368160,1.0
cg21592690,1.0
cg05292310,1.0
cg22143971,1.0
cg26329047,1.0
cg19494252,1.0
cg14994944,1.0
cg25429446,1.0
cg02322135,1.0
cg15882726,1.0
cg15008587,1.0
cg23205231,1.0
cg02622782,1.0
cg05243267,1.0
cg17031898,1.0
cg12144728,1.0
cg21578543,1.0
cg08548535,1.0
cg20409352,1.0
cg04077800,1.0
cg24035112,1.0
cg07259382,1.0
cg00007239,1.0
cg22009329,1.0
cg24914139,1.0
cg08802511,1.0
cg01289782,1.0
cg25072945,1.0
cg25088879,1.0
cg08334726,1.0
cg21797147,1.0
cg02818728,1.0
cg04719454,1.0
cg16349148,1.0
cg06558800,1.0
cg18202928,1.0
cg18382744,1.0
cg15907819,1.0
cg00435576,1.0
cg08414068,1.0
cg09568216,1.0
cg12917072,1.0
cg09745307,1.0
cg07566931,1.0
cg02721947,1.0
cg02598319,1.0
cg14972625,1.0
cg02741305,1.0
cg11580212,1.0
cg26706614,1.0
cg27662540,1.0
cg18679324,1.0
cg05507145,1.0
cg01557147,1.0
cg17280723,1.0
cg07293406,1.0
cg26207127,1.0
cg10893667,1.0
cg17657814,1.0
cg08805675,1.0
cg11204913,1.0
cg18399472,1.0
cg01192140,1.0
cg12659009,1.0
cg22902550,1.0
cg08935663,1.0
cg01534363,1.0
cg06770322,1.0
cg12672779,1.0
cg08264338,1.0
cg10501621,1.0
cg19486756,1.0
cg26856369,1.0
cg16627309,1.0
cg01547344,1.0
cg22520678,1.0
cg11286669,1.0
cg18079534,1.0
cg22691257,1.0
cg06865309,1.0
cg14573268,1.0
cg19775582,1.0
cg01946364,1.0
cg08262598,1.0
cg10672125,1.0
cg23571452,1.0
cg20462795,1.0
cg10653532,1.0
cg08548066,1.0
cg02793507,1.0
cg21721523,1.0
cg03564455,1.0
cg13615337,1.0
cg15209921,1.0
cg02405128,1.0
cg18854413,1.0
cg15706017,1.0
cg10428798,1.0
cg02957632,1.0
cg09966430,1.0
cg15929624,1.0
cg05511778,1.0
cg25145195,1.0
cg12486993,1.0
cg10055398,1.0
cg06296184,1.0
cg27067654,1.0
cg22065664,1.0
cg25734198,1.0
cg12249516,1.0
cg24639690,1.0
cg13362491,1.0
cg07376932,1.0
cg02876191,1.0
cg08550748,1.0
cg07963988,1.0
cg03021496,1.0
cg27036054,1.0
cg10848291,1.0
cg19002100,1.0
cg26887085,1.0
cg19521384,1.0
cg11976671,1.0
cg02098413,1.0
cg23990641,1.0
cg23965144,1.0
cg11171094,1.0
cg04354448,1.0
cg13130224,1.0
cg20673472,1.0
cg07601258,1.0
cg06834689,1.0
cg03879000,1.0
cg03737774,1.0
cg10855945,1.0
cg05864564,1.0
cg14950237,1.0
cg08242194,1.0
cg16686826,1.0
cg21485125,1.0
cg01581763,1.0
cg05963082,1.0
cg08118602,1.0
cg14862787,1.0
cg08567182,1.0
cg03667819,1.0
cg11010397,1.0
cg07737644,1.0
cg10372057,1.0
cg18532070,1.0
cg23698649,1.0
cg03050473,1.0
cg11423517,1.0
cg11299104,1.0
cg20018396,1.0
cg17732646,1.0
cg21783183,1.0
cg02160807,1.0
cg04066147,1.0
cg22238600,1.0
cg27073262,1.0
cg22899422,1.0
cg20587464,1.0
cg09225295,1.0
cg16527112,1.0
cg07040517,1.0
cg21462681,1.0
cg15899053,1.0
cg26226167,1.0
cg18030949,1.0
cg06081147,1.0
cg01700358,1.0
cg18612612,1.0
cg27223891,1.0
cg22762388,1.0
cg16816602,1.0
cg08532608,1.0
cg13883186,1.0
cg09371084,1.0
cg18683586,1.0
cg00623774,1.0
cg14709543,1.0
cg27269149,1.0
cg02006324,1.0
cg10499595,1.0
cg09047559,1.0
cg07177321,1.0
cg21747559,1.0
cg04899715,1.0
cg13059335,1.0
cg02885543,1.0
cg21138935,1.0
cg02355183,1.0
cg10979216,1.0
cg17779384,1.0
cg04063339,1.0
cg14649589,1.0
cg19250907,1.0
cg03482851,1.0
cg04852776,1.0
cg15817287,1.0
cg25762854,1.0
cg12047752,1.0
cg21045828,1.0
cg00245057,1.0
cg20333288,1.0
cg00084720,1.0
cg26655344,1.0
cg00021978,1.0
cg00468320,1.0
cg21347347,1.0
cg17453187,1.0
cg22388417,1.0
cg01819142,1.0
cg13499011,1.0
cg14042653,1.0
cg14613546,1.0
cg02610438,1.0
cg04268389,1.0
cg14221048,1.0
cg13931845,1.0
cg26979829,1.0
cg21216258,1.0
