feature_id,coefficient
cg10784386,1.0
cg08508337,1.0
cg07830652,1.0
cg22832061,1.0
cg08593261,1.0
cg14015441,1.0
cg04847920,1.0
cg21349637,1.0
cg24374738,1.0
cg04928875,1.0
cg24089118,1.0
cg22014661,1.0
cg03373419,1.0
cg16887890,1.0
cg10315231,1.0
cg16563230,1.0
cg07967679,1.0
cg21109731,1.0
cg22219278,1.0
cg27414233,1.0
cg04894619,1.0
cg22600043,1.0
cg15987088,1.0
cg03660911,1.0
cg01187505,1.0
cg16246961,1.0
cg14138050,1.0
cg06157334,1.0
cg12253830,1.0
cg12955777,1.0
cg20354430,1.0
cg13257636,1.0
cg15016296,1.0
cg09721739,1.0
cg25682299,1.0
cg24900370,1.0
cg17688525,1.0
cg11723848,1.0
cg16400794,1.0
cg09160477,1.0
cg18718634,1.0
cg23985163,1.0
cg11036833,1.0
cg11855769,1.0
cg01678172,1.0
cg06614469,1.0
cg16405637,1.0
cg00602891,1.0
cg05897918,1.0
cg11338121,1.0
cg13900348,1.0
cg22028542,1.0
cg11417954,1.0
cg23353583,1.0
cg01457143,1.0
cg24478387,1.0
cg02423064,1.0
cg13613532,1.0
cg00613753,1.0
cg23469706,1.0
cg09768093,1.0
cg03132166,1.0
cg02612963,1.0
cg10293422,1.0
cg15876000,1.0
cg07811644,1.0
cg20101352,1.0
cg04813158,1.0
cg02556718,1.0
cg19100061,1.0
cg07316170,1.0
cg26541867,1.0
cg00351324,1.0
cg15746696,1.0
cg07516252,1.0
cg07055993,1.0
cg04745161,1.0
cg25958361,1.0
cg16027761,1.0
cg10884788,1.0
cg06730723,1.0
cg06643298,1.0
cg23437459,1.0
cg02233559,1.0
cg09736162,1.0
cg25352908,1.0
cg13159559,1.0
cg02571907,1.0
cg11150068,1.0
cg14546394,1.0
cg18959360,1.0
cg26384430,1.0
cg23339342,1.0
cg11258943,1.0
cg05740609,1.0
cg16433156,1.0
cg07152098,1.0
cg17641118,1.0
cg04715525,1.0
cg09408768,1.0
cg12573071,1.0
cg01049530,1.0
cg22717227,1.0
cg05890484,1.0
cg07908508,1.0
cg10291141,1.0
cg08987892,1.0
cg10941484,1.0
cg08642186,1.0
cg07430237,1.0
cg26363196,1.0
cg04339424,1.0
cg15438497,1.0
cg04621020,1.0
cg24083469,1.0
cg07650252,1.0
cg06215457,1.0
cg19042459,1.0
cg27335600,1.0
cg16103834,1.0
cg00981472,1.0
cg24546984,1.0
cg20532370,1.0
cg03905463,1.0
cg25154916,1.0
cg10662093,1.0
cg05028089,1.0
cg19430430,1.0
cg06017028,1.0
cg16786028,1.0
cg25307074,1.0
cg26698638,1.0
cg01937650,1.0
cg00714078,1.0
cg20979602,1.0
cg04578470,1.0
cg25367352,1.0
cg21523251,1.0
cg15600488,1.0
cg07624600,1.0
cg18832251,1.0
cg05153735,1.0
cg02847384,1.0
cg02106223,1.0
cg15419211,1.0
cg03431846,1.0
cg05486213,1.0
cg04431946,1.0
cg24296626,1.0
cg04517036,1.0
cg17249210,1.0
cg03032214,1.0
cg08620606,1.0
cg22960635,1.0
cg23881204,1.0
cg10202457,1.0
cg00864261,1.0
cg02583525,1.0
cg04083234,1.0
cg21756465,1.0
cg24497836,1.0
cg07983955,1.0
cg03169767,1.0
cg07380506,1.0
cg15766075,1.0
cg08322034,1.0
cg24348705,1.0
cg02982793,1.0
cg19221545,1.0
cg12169977,1.0
cg03367560,1.0
cg14532720,1.0
cg20935945,1.0
cg04287116,1.0
cg00289429,1.0
cg22445256,1.0
cg10989897,1.0
cg01493016,1.0
cg20077155,1.0
cg15124757,1.0
cg15279950,1.0
cg10591652,1.0
cg20597908,1.0
cg09668400,1.0
cg08701584,1.0
cg07846081,1.0
cg21609339,1.0
cg26279814,1.0
cg06465160,1.0
cg22791632,1.0
cg01491219,1.0
cg22951509,1.0
cg09461185,1.0
cg26865879,1.0
cg05228295,1.0
cg15516684,1.0
cg19969873,1.0
cg13666729,1.0
cg18884368,1.0
cg11905007,1.0
cg11631518,1.0
cg22415969,1.0
cg26130645,1.0
cg13025422,1.0
cg16208433,1.0
cg08270223,1.0
cg04812484,1.0
cg03064828,1.0
cg15032638,1.0
cg19252175,1.0
cg11372090,1.0
cg19884546,1.0
cg10395685,1.0
cg16910830,1.0
cg05380296,1.0
cg27472032,1.0
cg25451874,1.0
cg14831838,1.0
cg09275869,1.0
cg03769523,1.0
cg05861661,1.0
cg25705900,1.0
cg23655107,1.0
cg12091542,1.0
cg05331082,1.0
cg05964373,1.0
cg00491763,1.0
cg26424556,1.0
cg24517768,1.0
cg20185609,1.0
cg19134704,1.0
cg23455602,1.0
cg21838979,1.0
cg14796261,1.0
cg02590345,1.0
cg21326006,1.0
cg22501231,1.0
cg08606655,1.0
cg14589466,1.0
cg19285217,1.0
cg26554592,1.0
cg14013195,1.0
cg27087525,1.0
cg12929625,1.0
cg27631427,1.0
cg07448949,1.0
cg18739405,1.0
cg01613638,1.0
cg11238048,1.0
cg16649052,1.0
cg12187115,1.0
cg25619184,1.0
cg19523082,1.0
cg22667178,1.0
cg07989568,1.0
cg26836233,1.0
cg14143907,1.0
cg05742308,1.0
cg27447677,1.0
cg02490516,1.0
cg26217633,1.0
cg24726938,1.0
cg05639405,1.0
cg26969167,1.0
cg00457913,1.0
cg17287984,1.0
cg21444693,1.0
cg22955449,1.0
cg18678353,1.0
cg10699064,1.0
cg02622052,1.0
cg00181968,1.0
cg04577268,1.0
cg21461649,1.0
cg02841941,1.0
cg11868900,1.0
cg03625261,1.0
cg20375342,1.0
cg16227703,1.0
cg23696808,1.0
cg07382554,1.0
cg10316381,1.0
cg23500931,1.0
cg18521914,1.0
cg02680254,1.0
cg25649680,1.0
cg18755855,1.0
cg25057743,1.0
cg16612742,1.0
cg27508769,1.0
cg05679093,1.0
cg00392914,1.0
cg04519895,1.0
cg24248713,1.0
cg25309212,1.0
cg13424673,1.0
cg10521638,1.0
cg23162805,1.0
cg13944093,1.0
cg24319381,1.0
cg15017411,1.0
cg00683895,1.0
cg06250059,1.0
cg04120546,1.0
cg03048535,1.0
cg24184687,1.0
cg21586412,1.0
cg27202210,1.0
cg15225378,1.0
cg22859980,1.0
cg20780953,1.0
cg01389504,1.0
cg23262134,1.0
cg23684204,1.0
cg16721265,1.0
cg05941540,1.0
cg21870469,1.0
cg02107380,1.0
cg26418691,1.0
cg03505427,1.0
cg20524425,1.0
cg08476595,1.0
cg26781150,1.0
cg11873482,1.0
cg13428152,1.0
cg21431125,1.0
cg21013756,1.0
cg18107035,1.0
cg01181350,1.0
cg15646817,1.0
cg19613722,1.0
cg03790207,1.0
cg11050740,1.0
cg20211713,1.0
cg25011337,1.0
cg11170727,1.0
cg22837767,1.0
cg06609997,1.0
cg01022951,1.0
cg12806763,1.0
cg13500074,1.0
cg27467929,1.0
cg19517653,1.0
cg15228671,1.0
cg23651350,1.0
cg25905812,1.0
cg17411681,1.0
cg21920271,1.0
cg00606662,1.0
cg19914607,1.0
cg16638540,1.0
cg12122146,1.0
cg06184463,1.0
cg08578136,1.0
cg08616702,1.0
cg08148261,1.0
cg16573701,1.0
cg16351364,1.0
cg20031656,1.0
cg23558438,1.0
cg04665637,1.0
cg11936121,1.0
cg27117639,1.0
cg01408654,1.0
cg19484319,1.0
cg09850980,1.0
cg04549460,1.0
cg15844144,1.0
cg24206256,1.0
cg02250263,1.0
cg10824063,1.0
cg07836257,1.0
cg12843518,1.0
cg09551472,1.0
cg26575738,1.0
cg03882242,1.0
cg13315970,1.0
cg24892510,1.0
cg17661881,1.0
cg11315153,1.0
cg26745540,1.0
cg23793121,1.0
cg21916655,1.0
cg15677825,1.0
cg04402803,1.0
cg16507933,1.0
cg10561835,1.0
cg20552487,1.0
cg08047907,1.0
cg19024957,1.0
cg09833789,1.0
cg17469019,1.0
cg03565659,1.0
cg05498007,1.0
cg00632792,1.0
cg27492860,1.0
cg00083059,1.0
cg05975219,1.0
cg26660547,1.0
cg16282993,1.0
cg02094237,1.0
cg10234776,1.0
cg08827307,1.0
cg10971510,1.0
cg13278100,1.0
cg20429172,1.0
cg22227424,1.0
cg02831090,1.0
cg20388635,1.0
cg08307816,1.0
cg05102651,1.0
cg03529436,1.0
cg15687855,1.0
cg19094785,1.0
cg04535008,1.0
cg21124497,1.0
cg12265829,1.0
cg10928302,1.0
cg25775322,1.0
cg22100873,1.0
cg12609739,1.0
cg21883683,1.0
cg16285203,1.0
cg00816008,1.0
cg08314679,1.0
cg07510423,1.0
cg11020068,1.0
cg21809684,1.0
cg21771173,1.0
cg05865436,1.0
cg11155621,1.0
cg26219797,1.0
cg17227156,1.0
cg01557027,1.0
cg18366209,1.0
cg03652343,1.0
cg15822346,1.0
cg04792712,1.0
cg03674157,1.0
cg25950829,1.0
cg06881580,1.0
cg22427475,1.0
cg12217987,1.0
cg16220802,1.0
cg03566719,1.0
cg13168683,1.0
cg06664874,1.0
cg02886522,1.0
cg16411251,1.0
cg02719752,1.0
cg10949611,1.0
