feature_id,coefficient
cg27177296,1.0
cg10728473,1.0
cg12044923,1.0
cg26114352,1.0
cg27201767,1.0
cg08174890,1.0
cg18914258,1.0
cg18640444,1.0
cg04460609,1.0
cg08262002,1.0
cg07999201,1.0
cg27450010,1.0
cg25889581,1.0
cg13480465,1.0
cg24813857,1.0
cg16581308,1.0
cg24874602,1.0
cg05247096,1.0
cg13655242,1.0
cg23330788,1.0
cg04177287,1.0
cg05029312,1.0
cg19394293,1.0
cg13730600,1.0
cg21705324,1.0
cg21528399,1.0
cg19375140,1.0
cg15989892,1.0
cg03815116,1.0
cg23384017,1.0
cg24255032,1.0
cg13895046,1.0
cg10961486,1.0
cg23449588,1.0
cg08712190,1.0
cg04837494,1.0
cg02220233,1.0
cg25377865,1.0
cg08475244,1.0
cg17128767,1.0
cg24923953,1.0
cg26523478,1.0
cg27192708,1.0
cg10104674,1.0
cg06220112,1.0
cg17903782,1.0
cg11818376,1.0
cg14155327,1.0
cg22117438,1.0
cg08815403,1.0
cg14911393,1.0
cg01777812,1.0
cg02054697,1.0
cg09783457,1.0
cg09102610,1.0
cg25778446,1.0
cg03024478,1.0
cg16652264,1.0
cg11579222,1.0
cg13957043,1.0
cg15785860,1.0
cg09954820,1.0
cg24547910,1.0
cg00353330,1.0
cg14994944,1.0
cg26442903,1.0
cg06254768,1.0
cg01238639,1.0
cg18370747,1.0
cg08993690,1.0
cg09839177,1.0
cg01763692,1.0
cg06567920,1.0
cg08053129,1.0
cg11920765,1.0
cg03732759,1.0
cg06691616,1.0
cg00563678,1.0
cg24759237,1.0
cg05361366,1.0
cg19577080,1.0
cg22930773,1.0
cg23677352,1.0
cg20003377,1.0
cg06742678,1.0
cg25513740,1.0
cg09599228,1.0
cg21794994,1.0
cg23735682,1.0
cg03505125,1.0
cg05773958,1.0
cg17222000,1.0
cg20810675,1.0
cg07891120,1.0
cg25281820,1.0
cg07277892,1.0
cg04187668,1.0
cg16144181,1.0
cg02846963,1.0
cg20554882,1.0
cg25524052,1.0
cg01950474,1.0
cg27162122,1.0
cg05720403,1.0
cg00610294,1.0
cg04958165,1.0
cg05801329,1.0
cg10633609,1.0
cg19412743,1.0
cg27629673,1.0
cg26129110,1.0
cg11156702,1.0
cg12987138,1.0
cg15973075,1.0
cg03900241,1.0
cg13394491,1.0
cg25503410,1.0
cg16288630,1.0
cg11906285,1.0
cg13583523,1.0
cg24667437,1.0
cg17862146,1.0
cg03889507,1.0
cg07525782,1.0
cg15028339,1.0
cg00275126,1.0
cg13976988,1.0
cg01311470,1.0
cg17576603,1.0
cg01965552,1.0
cg12196692,1.0
cg11590974,1.0
cg03326188,1.0
cg05851730,1.0
cg05964600,1.0
cg21148923,1.0
cg02487987,1.0
cg17480554,1.0
cg26341848,1.0
cg21100712,1.0
cg25565203,1.0
cg16660494,1.0
cg22954810,1.0
cg13626830,1.0
cg24003850,1.0
cg00563847,1.0
cg03304472,1.0
cg07721901,1.0
cg26325912,1.0
cg06837325,1.0
cg07293406,1.0
cg21179705,1.0
cg18054620,1.0
cg08719515,1.0
cg23054188,1.0
cg09071407,1.0
cg19556613,1.0
cg16340963,1.0
cg08442713,1.0
cg00566961,1.0
cg01214384,1.0
cg07787851,1.0
cg16668903,1.0
cg21170583,1.0
cg12030523,1.0
cg23309843,1.0
cg27666123,1.0
cg20708282,1.0
cg14790000,1.0
cg06844661,1.0
cg22788465,1.0
cg12856447,1.0
cg05174942,1.0
cg19452248,1.0
cg20666307,1.0
cg07463197,1.0
cg02154084,1.0
cg02365303,1.0
cg17788013,1.0
cg22609474,1.0
cg26350784,1.0
cg21605772,1.0
cg10534479,1.0
cg05600609,1.0
cg05030450,1.0
cg19913582,1.0
cg07129392,1.0
cg18358845,1.0
cg11201869,1.0
cg17369115,1.0
cg08617135,1.0
cg14384014,1.0
cg01458195,1.0
cg23902105,1.0
cg08014661,1.0
cg10459018,1.0
cg15201458,1.0
cg21997746,1.0
cg12975597,1.0
cg04135377,1.0
cg21196930,1.0
cg08324157,1.0
cg15916061,1.0
cg12628075,1.0
cg24817358,1.0
cg17859772,1.0
cg23916878,1.0
cg15169900,1.0
cg10852698,1.0
cg25323497,1.0
cg00174718,1.0
cg22852840,1.0
cg25734198,1.0
cg09375907,1.0
cg02482438,1.0
cg12553321,1.0
cg21080533,1.0
cg14529201,1.0
cg10219995,1.0
cg01776172,1.0
cg16709433,1.0
cg04926384,1.0
cg22935609,1.0
cg09475796,1.0
cg20159490,1.0
cg24119500,1.0
cg06754764,1.0
cg05582719,1.0
cg16124188,1.0
cg05376362,1.0
cg22998959,1.0
cg17658266,1.0
cg07331204,1.0
cg16423738,1.0
cg01081400,1.0
cg02532113,1.0
cg23508908,1.0
cg05593336,1.0
cg03293883,1.0
cg13010621,1.0
cg21653474,1.0
cg00632379,1.0
cg27158519,1.0
cg18192491,1.0
cg08893817,1.0
cg06678468,1.0
cg19066682,1.0
cg02878949,1.0
cg01574297,1.0
cg19827555,1.0
cg14458292,1.0
cg05308643,1.0
cg19267163,1.0
cg24298280,1.0
cg18196453,1.0
cg17993419,1.0
cg05818382,1.0
cg27638432,1.0
cg06247666,1.0
cg25578225,1.0
cg10791580,1.0
cg17026542,1.0
cg19168556,1.0
cg15246805,1.0
cg10105884,1.0
cg18817392,1.0
cg02936931,1.0
cg26188226,1.0
cg19675599,1.0
cg16797473,1.0
cg09385371,1.0
cg14486632,1.0
cg26875958,1.0
cg23170410,1.0
cg14332049,1.0
cg24312610,1.0
cg03962359,1.0
cg11342331,1.0
cg12594140,1.0
cg11175473,1.0
cg03762823,1.0
cg16147544,1.0
cg16465407,1.0
cg00844298,1.0
cg16618789,1.0
cg13574150,1.0
cg26516287,1.0
cg06740985,1.0
cg03985360,1.0
cg11855409,1.0
cg08956101,1.0
cg25570453,1.0
cg10442101,1.0
cg08595592,1.0
cg04892643,1.0
cg17534654,1.0
cg12127159,1.0
cg15020132,1.0
cg18018990,1.0
cg08564874,1.0
cg21403759,1.0
cg26649851,1.0
cg24645671,1.0
cg25840173,1.0
cg05557110,1.0
cg15956565,1.0
cg00772192,1.0
cg05283379,1.0
cg02638567,1.0
cg12629796,1.0
cg27574973,1.0
cg12305074,1.0
cg18461347,1.0
cg26138637,1.0
cg07535316,1.0
cg08951078,1.0
cg04338074,1.0
cg20587945,1.0
cg18764358,1.0
cg02598335,1.0
cg07539248,1.0
cg18127395,1.0
cg02132909,1.0
cg00604640,1.0
cg12916055,1.0
cg24198944,1.0
cg17126250,1.0
cg27402883,1.0
cg20238197,1.0
cg01214063,1.0
cg22578425,1.0
cg11606570,1.0
cg12124767,1.0
cg14388601,1.0
cg12101474,1.0
cg15536401,1.0
cg12150401,1.0
cg00895997,1.0
cg27348370,1.0
cg22724153,1.0
cg15877425,1.0
cg16483326,1.0
cg12862977,1.0
cg01920563,1.0
cg16253580,1.0
cg27635135,1.0
cg18216587,1.0
cg15440158,1.0
cg14524476,1.0
cg18172751,1.0
cg22866754,1.0
cg00786165,1.0
cg18501230,1.0
cg00347056,1.0
cg14600420,1.0
cg02195405,1.0
cg10673328,1.0
cg07566463,1.0
cg06066180,1.0
cg02431866,1.0
cg14639904,1.0
cg21548021,1.0
cg27596649,1.0
cg12068916,1.0
cg01871995,1.0
cg19076265,1.0
cg20274006,1.0
cg09955705,1.0
cg16625218,1.0
cg11791144,1.0
cg05027713,1.0
cg13156856,1.0
cg16031846,1.0
cg02943456,1.0
cg08754088,1.0
cg23411426,1.0
cg10852045,1.0
cg11251498,1.0
cg07327435,1.0
cg05427488,1.0
cg04364695,1.0
cg06538709,1.0
cg26103845,1.0
cg10182421,1.0
cg19991723,1.0
cg16883726,1.0
cg22340475,1.0
cg00923934,1.0
cg11830605,1.0
cg04652282,1.0
cg18500177,1.0
cg05937687,1.0
cg15816712,1.0
cg17661686,1.0
cg19571015,1.0
cg17891505,1.0
cg16328319,1.0
cg14283802,1.0
cg06757810,1.0
cg24347611,1.0
cg11751344,1.0
cg04563046,1.0
cg07120544,1.0
cg00045118,1.0
cg03760919,1.0
cg03150753,1.0
cg07292140,1.0
cg07352127,1.0
cg00084720,1.0
cg05313910,1.0
cg06033789,1.0
cg11399319,1.0
cg05687660,1.0
cg20981106,1.0
cg05245379,1.0
cg21187920,1.0
cg08314176,1.0
cg17147917,1.0
cg01874183,1.0
cg11476306,1.0
cg10864603,1.0
cg11907323,1.0
cg05501060,1.0
cg02320356,1.0
cg25632577,1.0
cg02483101,1.0
cg09631175,1.0
cg05316065,1.0
cg18187729,1.0
cg13708803,1.0
cg23434592,1.0
cg14406814,1.0
cg14539466,1.0
cg07045857,1.0
cg14613164,1.0
cg14431257,1.0
cg14451791,1.0
cg13679817,1.0
cg14646983,1.0
cg14361001,1.0
cg13636014,1.0
cg13908968,1.0
cg13803727,1.0
cg13924015,1.0
cg14048837,1.0
cg21161126,1.0
cg14585967,1.0
cg14350557,1.0
cg18659248,1.0
cg25773223,1.0
cg09846581,1.0
cg07948085,1.0
cg02258381,1.0
cg03445965,1.0
cg23885889,1.0
cg24164296,1.0
cg19767857,1.0
cg02987618,1.0
cg23918490,1.0
cg26732544,1.0
cg08976342,1.0
cg14416456,1.0
cg23458887,1.0
cg09883394,1.0
cg23853165,1.0
cg15910981,1.0
cg19757261,1.0
cg05215056,1.0
cg03799378,1.0
cg18703515,1.0
cg25471987,1.0
cg24080571,1.0
cg08265915,1.0
cg27382409,1.0
cg16885557,1.0
cg25380207,1.0
cg15015416,1.0
cg13882988,1.0
cg06395652,1.0
cg23963517,1.0
cg26159090,1.0
cg15729649,1.0
cg08353444,1.0
cg02348430,1.0
cg12113851,1.0
cg12498395,1.0
cg19219255,1.0
cg11464297,1.0
cg01424263,1.0
cg02044754,1.0
cg14236430,1.0
cg08754149,1.0
cg06739256,1.0
cg16197188,1.0
cg01213022,1.0
cg17487029,1.0
cg11671115,1.0
cg19989498,1.0
cg08419450,1.0
cg11055449,1.0
cg19910327,1.0
cg04168854,1.0
cg14151372,1.0
cg08327428,1.0
cg05673079,1.0
cg04490211,1.0
cg24233194,1.0
cg03254336,1.0
cg27062243,1.0
cg16239218,1.0
cg06094515,1.0
cg09640621,1.0
cg02757516,1.0
cg10574843,1.0
cg18143317,1.0
cg05004506,1.0
cg02940362,1.0
cg18768582,1.0
cg16279158,1.0
cg03306956,1.0
cg14269191,1.0
cg00423453,1.0
cg10440696,1.0
cg25451456,1.0
cg18512262,1.0
cg14240790,1.0
cg16993015,1.0
cg01744056,1.0
cg12177909,1.0
cg18387985,1.0
cg06256007,1.0
cg13911697,1.0
cg06359632,1.0
cg11596947,1.0
cg08643003,1.0
cg16491865,1.0
cg17284609,1.0
cg19241619,1.0
cg06120122,1.0
cg17104596,1.0
cg23491807,1.0
cg01823718,1.0
cg05788927,1.0
cg05233816,1.0
cg08227141,1.0
cg05146852,1.0
cg24585203,1.0
cg14813258,1.0
cg27420123,1.0
cg21758962,1.0
cg04416302,1.0
cg00562107,1.0
cg03154226,1.0
cg05343512,1.0
cg11371231,1.0
cg27149471,1.0
cg07850316,1.0
cg07977620,1.0
cg14029856,1.0
cg21736476,1.0
cg25273160,1.0
cg09667650,1.0
cg00385194,1.0
cg24432464,1.0
cg08998189,1.0
cg09143850,1.0
cg21765235,1.0
cg02675969,1.0
cg05405389,1.0
cg09855212,1.0
cg22266072,1.0
cg09535027,1.0
cg27149179,1.0
cg18898209,1.0
cg11845292,1.0
cg21631427,1.0
cg06979108,1.0
cg23102197,1.0
cg15404043,1.0
cg06457534,1.0
cg03561071,1.0
cg15705971,1.0
cg04362211,1.0
cg27416171,1.0
cg08001668,1.0
cg06106126,1.0
cg23049823,1.0
cg25719786,1.0
cg19574327,1.0
cg09342225,1.0
cg15910070,1.0
cg04374719,1.0
cg21719418,1.0
cg05949889,1.0
cg26488544,1.0
cg25007511,1.0
cg20176971,1.0
cg19720260,1.0
cg15896978,1.0
cg03225882,1.0
cg17638507,1.0
cg19449594,1.0
cg26110281,1.0
cg23919924,1.0
cg12393108,1.0
cg22476960,1.0
cg12555816,1.0
cg13012115,1.0
cg23561531,1.0
cg08080489,1.0
cg17242596,1.0
cg04765303,1.0
cg08729600,1.0
cg24891312,1.0
cg05183671,1.0
cg19091779,1.0
cg04878685,1.0
cg25573386,1.0
cg06233731,1.0
cg26349957,1.0
cg10244770,1.0
cg04402351,1.0
cg18456512,1.0
cg18109798,1.0
cg12127290,1.0
cg01802593,1.0
cg08446539,1.0
cg06086198,1.0
cg12493761,1.0
cg10063575,1.0
cg05207107,1.0
cg15864733,1.0
cg07180988,1.0
cg23518497,1.0
cg23257289,1.0
cg15319470,1.0
cg26987521,1.0
cg07143863,1.0
cg06700060,1.0
cg25390063,1.0
cg27151135,1.0
cg14431577,1.0
cg15659537,1.0
cg12909188,1.0
cg08985530,1.0
cg21958743,1.0
cg14299883,1.0
cg07725829,1.0
cg12801067,1.0
cg18148255,1.0
cg06610876,1.0
cg20477574,1.0
cg25773259,1.0
cg27245185,1.0
cg00174508,1.0
cg04853995,1.0
cg20593059,1.0
cg00565679,1.0
cg12635120,1.0
cg01477933,1.0
cg10319331,1.0
cg02958014,1.0
cg09313140,1.0
cg14504768,1.0
cg21539678,1.0
cg20696173,1.0
cg00887508,1.0
cg23041447,1.0
cg11644891,1.0
cg11229975,1.0
cg22593432,1.0
cg22788065,1.0
cg05664833,1.0
cg10566012,1.0
cg00674995,1.0
cg24797276,1.0
cg07842635,1.0
cg13818075,1.0
cg15562212,1.0
cg17976839,1.0
cg06342072,1.0
cg19699140,1.0
cg02994463,1.0
cg18485530,1.0
cg19871597,1.0
cg20672264,1.0
cg20449382,1.0
cg06492706,1.0
cg09121152,1.0
cg27391982,1.0
cg06106063,1.0
cg13937208,1.0
cg24562110,1.0
cg26224314,1.0
cg23087149,1.0
cg06531870,1.0
cg15950504,1.0
cg09102329,1.0
cg18003362,1.0
cg13201587,1.0
cg10949632,1.0
cg00012576,1.0
cg05188268,1.0
cg24157814,1.0
cg01498437,1.0
cg21502551,1.0
cg12547939,1.0
cg15339026,1.0
cg06376558,1.0
cg05419096,1.0
cg15769756,1.0
cg16325174,1.0
cg25536171,1.0
cg20695203,1.0
cg04960602,1.0
cg20455687,1.0
cg23159678,1.0
cg24082368,1.0
cg07133994,1.0
cg10228456,1.0
cg02248514,1.0
cg09835220,1.0
cg01857748,1.0
cg01097663,1.0
cg02037425,1.0
cg10373147,1.0
cg07122123,1.0
cg13097800,1.0
cg23629393,1.0
cg08126807,1.0
cg22805381,1.0
cg12790424,1.0
cg09220563,1.0
cg15946224,1.0
cg21168134,1.0
cg01702210,1.0
cg05939089,1.0
cg13972423,1.0
cg20246273,1.0
cg15815318,1.0
cg27023727,1.0
cg11378052,1.0
cg13079247,1.0
cg17927847,1.0
cg18712349,1.0
cg16759787,1.0
cg12875720,1.0
cg09340205,1.0
cg03562978,1.0
cg10472263,1.0
cg02272429,1.0
cg17940113,1.0
cg20116869,1.0
cg24694665,1.0
cg03998348,1.0
cg20468163,1.0
cg06719949,1.0
cg17466658,1.0
cg13182816,1.0
cg26841157,1.0
cg00324520,1.0
cg13944105,1.0
cg10433327,1.0
cg12030298,1.0
cg26987928,1.0
cg12236880,1.0
cg13594465,1.0
cg04631994,1.0
cg12868052,1.0
cg27070951,1.0
cg17048700,1.0
cg04293948,1.0
cg06755296,1.0
cg02346706,1.0
cg08249698,1.0
cg00491523,1.0
cg06580966,1.0
cg05017639,1.0
cg02935562,1.0
cg02853850,1.0
cg11297236,1.0
cg25274975,1.0
cg27152190,1.0
cg26981268,1.0
cg02431531,1.0
cg10154971,1.0
cg02438026,1.0
cg08278002,1.0
cg02352722,1.0
cg09847250,1.0
cg00620976,1.0
cg03491821,1.0
cg26620314,1.0
cg09183207,1.0
cg10279294,1.0
cg16520796,1.0
cg08453928,1.0
cg07527126,1.0
cg05083273,1.0
cg14794480,1.0
cg13052680,1.0
cg20559422,1.0
cg11720896,1.0
cg11871064,1.0
cg02339122,1.0
cg08098868,1.0
cg20008164,1.0
cg16567216,1.0
cg02279883,1.0
cg24063043,1.0
cg01897944,1.0
cg03580872,1.0
cg26090045,1.0
cg26960719,1.0
cg03570232,1.0
cg19787448,1.0
cg04465730,1.0
cg01962062,1.0
cg13886180,1.0
cg22386311,1.0
cg21983192,1.0
cg01941619,1.0
cg06933777,1.0
cg14211837,1.0
cg02986451,1.0
cg17192315,1.0
cg21991633,1.0
cg04151146,1.0
cg19375492,1.0
cg04422802,1.0
cg16210461,1.0
cg11913346,1.0
cg11353792,1.0
cg01230207,1.0
cg22951411,1.0
cg20484832,1.0
cg12659446,1.0
cg20312687,1.0
cg01936287,1.0
cg14003143,1.0
cg21148025,1.0
cg07033513,1.0
cg24936695,1.0
cg24343720,1.0
cg16431978,1.0
cg24500711,1.0
cg07945323,1.0
cg25388528,1.0
cg14903245,1.0
cg06430509,1.0
cg04819337,1.0
cg05705496,1.0
cg07443748,1.0
cg02724647,1.0
cg09331835,1.0
